,C30+,C25-C29,C20-C24,C16-C19,C13-C14-C15,C10-C11-C12,C7-C8-C9,C6,n-C5-i-C5,n-C4-i-C4,C3,C2,C1-CO2-N2,Tc_NR,Vc_NR,Pc_NR
877,0.167439199,0.024774701,0.000357513,0.032169623,0.087559825,0.017815875,0.209289355,0.005923742,0.160942624,0.061197538,0.013053071,0.207695175,0.01178176,720.3578491,0.000775793,5192028
878,0.167898853,0.001913957,0.064625726,0.090296493,0.171333492,0.005827717,0.013201526,0.016517154,0.140619944,0.04563345,0.089290199,0.075480018,0.117361472,738.0701294,0.000893048,4495413
879,0.168089211,0.106083262,0.015250782,0.092952593,0.066783936,0.060185211,0.034729423,0.053706291,0.101591193,0.034366588,0.090342979,0.036579427,0.139339102,754.6854248,0.000966129,4240011.5
880,0.168293929,0.003121225,0.083445775,0.168101189,0.10053231,0.048116345,0.125252876,0.07171967,0.073222774,0.050596899,0.07370463,0.014409833,0.019482543,737.645874,0.001015128,3279145
881,0.168973239,0.139582387,0.008965704,0.098430847,0.022261149,0.102150696,0.031700455,0.025630334,0.170622068,0.04718962,0.041724122,0.014523709,0.128245671,758.8408813,0.001018503,3884851.5
882,0.169114636,0.049058792,0.156112408,0.101685776,0.04028365,0.017106691,0.006754058,0.015714733,0.019304161,0.13822751,0.163465567,0.073870868,0.04930115,758.7490234,0.00103027,3840852.5
883,0.169438969,0.213451498,0.145992697,0.019569605,0.033487404,0.033137974,0.103597589,0.0405977,0.063453198,0.000266983,0.001636441,0.058880397,0.116489546,780.7913818,0.001257765,2916764.75
884,0.170195565,0.026355582,0.048530796,0.010290754,0.01094151,0.115524723,0.107116001,0.107825542,0.064848199,0.126889702,0.114724464,0.052606555,0.044150608,726.9804077,0.000810138,4965711.5
885,0.170287225,0.040459632,0.011291597,0.042956853,0.004111431,0.035495563,0.143154632,0.255624337,0.147695901,0.015127889,0.017094556,0.072861642,0.043838743,724.1578979,0.000809302,4833256
886,0.170397996,0.089740671,0.021585734,0.105384048,0.068880196,0.062921924,0.008484849,0.014677667,0.001916158,0.272472745,0.154453013,0.017543996,0.011541002,748.6704712,0.000966057,4007027.5
887,0.170730051,0.027151044,0.011665075,0.038444878,0.035725386,0.020787666,0.357470135,0.074360319,0.004776964,0.001426104,0.051368114,0.173512543,0.032581722,723.798584,0.00080436,4936731
888,0.170918722,0.047365766,0.080127389,0.026424102,0.001942149,0.007053758,0.066770595,0.051312877,0.064462547,0.006535995,0.123145334,0.261462807,0.092477957,750.1882324,0.000817671,5800042
889,0.171027434,0.007842902,0.117708825,0.05196192,0.127059328,0.058251878,0.134966525,0.09662513,0.029501987,0.062746314,0.035155184,0.007000592,0.10015198,740.993042,0.000980284,3703228.5
890,0.171540037,0.040531424,0.0155249,0.062782927,0.077892405,0.052328915,0.117518263,0.006206345,0.094434388,0.117535196,0.0201102,0.062783158,0.160811843,738.1845093,0.000845794,5011551.5
891,0.171728871,0.020324112,0.040515663,0.063936007,0.049712138,0.019150412,0.034181986,0.001572984,0.030405589,0.09513811,0.180058772,0.196000998,0.097274359,739.7090454,0.000778249,5999369.5
892,0.172994085,0.047388802,0.008942142,0.22947463,0.045348712,0.072703349,0.001761352,0.029588233,0.010251697,0.04812832,0.015645564,0.015202042,0.302571073,756.3354492,0.000964687,4461035
893,0.173266426,0.090081373,0.184906584,0.095344729,0.09243955,0.030846188,0.005692964,0.044220504,0.021467523,0.036469067,0.124223378,0.064260236,0.036781479,767.9459839,0.001197706,2943342
894,0.174608065,0.181870155,0.037680504,0.009950891,0.046342571,0.067928395,0.014257797,0.075605265,0.095564719,0.046552248,0.01767449,0.22040208,0.011562821,768.2260132,0.001060343,3831990
895,0.17478359,0.050765675,0.044057763,0.091295492,0.035443622,0.047991208,0.057271411,0.13902927,0.241363279,0.023965408,0.038614529,0.021641011,0.033777741,739.0296631,0.000942206,3924832
896,0.175052047,0.10000612,0.070085391,0.192261749,0.022351421,0.011827713,0.048801202,0.039221634,0.107945154,0.19591471,0.004575545,0.007530726,0.024426589,758.7409058,0.001125313,3092683.5
897,0.175094635,0.08468968,0.156902592,0.124371982,0.087312671,0.000447669,0.0382289,0.018946281,0.066826231,0.074013958,0.083996329,0.047736378,0.041432694,765.204834,0.001176568,2995042.5
898,0.175136029,0.003528985,0.034022312,0.00783885,0.018564344,0.308902144,0.017208333,0.205364525,0.001691405,0.102948352,0.05861546,0.049196732,0.016982529,718.3895264,0.000845197,4249814
899,0.175231414,0.019675568,0.112533174,0.100140129,0.041141808,0.052436739,0.03887001,0.063453904,0.030414931,9.42E-05,0.137522556,0.044624301,0.183861265,753.048584,0.000948242,4474418
900,0.175541113,0.012215206,0.103090438,0.14818439,0.03733002,0.149779104,0.119249486,0.052165085,0.030356175,0.01772387,0.002254837,0.05645921,0.095651067,745.9546509,0.001042113,3389084
901,0.176464696,0.010078704,0.032006243,0.024641663,0.00297593,0.03881265,0.048522682,0.197969276,0.157478416,0.094008643,0.064899479,0.15119962,0.000941998,720.0356445,0.000754682,5513097
902,0.176933434,0.26591039,0.027638265,0.009071517,0.069447814,0.031854142,0.121126295,0.139956029,0.0108997,0.086554554,0.048323901,0.007823851,0.004460106,775.0662842,0.001244788,2757536.5
903,0.177214731,0.173440596,0.017258005,0.159495879,0.111752105,0.000303751,0.042487223,0.000501672,0.16299532,0.087817817,0.037394513,0.026355138,0.00298325,766.0137939,0.001206464,2775910.5
904,0.178976921,0.021993433,0.064987137,0.234633579,0.021257415,0.092398887,0.198754113,0.020497887,0.011323925,0.003347964,0.028929161,0.02833979,0.094559786,747.8031006,0.00107917,3181797.5
905,0.179419197,0.016076647,0.264477,0.051811017,0.056594358,0.038299657,0.001687597,0.078003838,0.123910678,0.027148445,0.054005955,0.007162309,0.101403303,762.4130859,0.001145386,3164676.5
906,0.179596265,0.026882878,0.11555926,0.03295431,0.045566751,0.112778415,0.046901843,0.146321108,0.024906507,0.132199135,0.047634992,0.085066972,0.003631563,743.2661133,0.000973733,3815032.5
907,0.180001166,0.05685261,0.036916974,0.007925334,0.049616692,0.000542436,0.135643385,0.332746023,0.068426931,0.030793327,0.017927827,0.029239873,0.053367421,735.8206177,0.000888902,4344403
908,0.182647892,0.06008019,0.013737951,0.064595375,0.022382437,0.040051977,0.014136864,0.067606904,0.164935665,0.105427139,0.04397178,0.19577314,0.024652685,743.1679688,0.0008613,4998457.5
909,0.183392735,0.154105118,0.1494143,0.044940777,0.020312964,0.006764807,0.051219953,0.276791802,0.011904528,0.003280272,0.014220299,0.018823066,0.064829381,772.4892578,0.001224019,2888687
910,0.183439651,0.14346217,0.043141805,0.014483073,0.12511674,0.001625136,0.016760702,0.188417737,0.067224272,0.047109606,0.016003997,0.08931227,0.063902842,763.3789673,0.001072516,3628458.5
911,0.183926894,0.033976205,0.029352877,0.047111977,0.111118811,0.030339654,0.03982744,0.207457725,0.068795454,0.090779002,0.021072208,0.094952163,0.04128959,737.125061,0.000904403,4308413.5
912,0.184091832,0.068772692,0.03162154,0.058539831,0.068560859,0.036616225,0.260648888,0.014191766,0.025429961,0.002927015,0.05987854,0.01322555,0.175495302,750.4633179,0.000964446,4203827.5
913,0.184106148,0.047021236,0.124125265,0.01487894,0.129464283,0.152979365,0.034302111,0.153836612,0.030529949,0.041143964,0.043405683,0.038969843,0.005236602,749.2407837,0.001093352,3059811.5
915,0.185262982,0.011712641,0.031854434,0.072147396,0.072236861,0.130494357,0.106715351,0.119708477,0.027248835,0.202375084,0.001576467,0.014127029,0.024540085,729.9799194,0.000927042,3837760
916,0.185307233,0.11580359,0.096899014,0.137112662,0.053190646,0.008971111,0.011524653,0.057855192,0.01964906,0.056502701,0.041010055,0.042460927,0.173713156,772.7783813,0.001152638,3441772
917,0.185832477,0.05128707,0.043998418,0.153672767,0.006171043,0.158606958,0.153126267,0.081967016,0.02250636,0.046739184,0.051847591,0.026027238,0.01821761,745.7287598,0.001063684,3179252.5
918,0.188172764,0.031522176,0.131138822,0.020274746,0.010533267,0.037872245,0.156075668,0.059700904,0.145963896,0.010766441,0.013365609,0.171237451,0.023376012,749.5151978,0.000973168,4081337.5
919,0.188528933,0.067878213,0.04684726,0.03860747,0.020087418,0.0687629,0.000867721,0.006119174,0.050857796,0.375535031,0.001434469,0.058648062,0.075825554,750.4563599,0.000916709,4659042.5
920,0.188772417,0.024983043,0.09673865,0.180858067,0.12589246,0.064596496,0.071845933,0.005498655,0.106599491,0.045532378,0.056793786,0.029957074,0.001931551,750.8032837,0.001152316,2779064.5
921,0.189320747,0.035977076,0.050945794,0.015137096,0.029091005,0.036724979,0.188634777,0.312979764,0.001738958,0.043591382,0.045774915,0.042010308,0.0080732,734.2313843,0.000915144,4057560.5
922,0.190548012,0.046382089,0.048387618,0.10677173,0.022401217,0.03782307,0.015123618,0.06429214,0.068223233,0.033126565,0.032841647,0.026464111,0.307614951,760.5570068,0.000926458,5031733.5
923,0.190854229,0.053098992,0.034130038,0.071378682,0.070940133,0.091257324,0.09157357,0.017333966,0.09993849,0.031785104,0.031419159,0.024405475,0.191884837,751.7809448,0.000965866,4292244
924,0.191188574,0.12224236,0.221933298,0.072714342,0.021584726,0.017766357,0.014282057,0.032527988,0.034972581,0.144219279,0.011973293,0.085648161,0.028946983,777.3360596,0.001292466,2720003.75
925,0.194148878,0.07860633,0.122059478,0.009638972,0.041861581,0.011425204,0.051245953,0.014409367,0.0650438,0.129901905,0.207768447,0.016260175,0.057629911,762.2870483,0.001029707,4018166
926,0.195116628,0.065942038,0.009811865,0.05717844,0.127656754,0.002478271,0.068493123,0.106693636,0.072684683,0.039854375,0.093968304,0.134004747,0.026117138,748.6697998,0.0009639,4159805.5
927,0.197085078,0.012679022,0.042541809,0.004624418,0.053701522,0.035469298,0.043047828,0.252658159,0.124545844,0.042637532,0.050418342,0.025656136,0.114935011,734.8307495,0.000848547,4940659
928,0.199512099,0.043793507,0.093263098,0.064218191,0.00071833,0.02225829,0.01485069,0.058534647,0.069676587,0.108456608,0.128506373,0.191521347,0.004690234,756.3110962,0.000964609,4446902.5
929,0.20105129,0.028628646,0.019974895,0.258352553,0.113305183,0.044339366,0.00930203,0.003245648,0.004307433,0.087587398,0.050018178,0.09918386,0.080703521,755.6593628,0.001108804,3319370
930,0.201163669,0.021079999,0.067392146,0.019059051,0.054713836,0.036757061,0.002004995,0.085686891,0.047592791,0.028243669,0.393777003,0.003048418,0.039480469,745.6992188,0.000887211,4903586.5
931,0.202950754,0.040832842,0.128032543,0.007250639,0.078895443,0.104213693,0.126300762,0.041737356,0.048980365,0.001162827,0.147848603,0.049321851,0.022472322,754.5112305,0.001079432,3416698
932,0.204049225,0.083862539,0.037137773,0.145127649,0.024191576,0.021105569,0.004146395,0.001001494,0.025656111,0.211122944,0.104362642,0.045214446,0.093021638,764.0481567,0.001057985,3909487
933,0.204746759,0.017045332,0.078962307,0.11914138,0.008095195,0.01162818,0.062634752,0.112101752,0.001147988,0.135522074,0.032933216,0.186457979,0.029583086,752.3842773,0.000980986,4206625
934,0.204784776,0.111743588,0.077105363,0.041267353,0.006329089,0.03514056,0.008994352,0.0396257,0.066454668,0.009421661,0.154200338,0.046293279,0.198639274,774.4035034,0.001051565,4306816.5
935,0.205651983,0.054947709,0.110533418,0.119641739,0.011726773,0.053119222,0.022908377,0.013634352,0.032008114,0.013897173,0.060109784,0.274179093,0.027642264,766.7626953,0.001089994,3779006.5
936,0.206130792,0.056529036,0.011365671,0.066455572,0.012941317,0.011141064,0.062347436,0.014771319,0.035551719,0.132334188,0.040098426,0.019250969,0.331082492,762.8806763,0.000879628,5693898
937,0.206647203,0.070192121,0.013241613,0.105064035,0.078534576,0.083534981,0.063968164,0.217473324,0.024152068,0.096994342,0.011135718,0.019981524,0.00908033,749.7595215,0.001083685,3205383.5
938,0.209048788,0.082267067,0.074309458,0.008652752,0.053110484,0.219334664,0.058657334,0.004595101,0.028800747,0.006135959,0.164743898,0.071325083,0.019018664,758.9440308,0.001103495,3385707.5
939,0.210596147,0.010024668,0.026885644,0.020709647,0.043966106,0.04712752,0.004092131,0.009150385,0.05541985,0.05308539,0.409395292,0.099720082,0.009827137,741.2453613,0.000820905,5621758.5
940,0.210697751,0.11593651,0.003057363,0.113771949,0.002058125,0.014078613,0.00465712,0.093079614,0.049479536,0.094340553,0.23338328,0.060428597,0.00503099,763.7514038,0.001051161,3921992
941,0.211167741,0.007356263,0.033482337,0.125419466,0.023215195,0.031970962,0.009404277,0.095301979,0.005908245,0.00310382,0.151172752,0.080734508,0.221762455,755.6807251,0.000909297,5144939
942,0.211610268,0.006393232,0.012703658,0.207554526,0.014325052,0.009202896,0.037369264,0.117341723,0.095701963,0.043392326,0.003304172,0.057313766,0.183787155,751.4188232,0.000974873,4320324.5
943,0.212192606,0.012389162,0.068811805,0.134391457,0.036827116,0.011364947,0.080210198,0.026467466,0.038053692,0.034869713,0.253987797,0.076989256,0.013444786,752.354187,0.001011418,3970231
944,0.212564019,0.057278149,0.044222046,0.103586891,0.020616983,0.138423914,0.077178505,0.048376316,0.119321851,0.050739117,0.050855628,0.02313579,0.05370079,754.083313,0.001086315,3384041
945,0.212686376,0.245098243,0.013059661,0.030742696,0.010241212,0.128040291,0.056898403,0.064419244,0.028751315,0.033138519,0.022326769,0.138557524,0.016039746,781.0992432,0.001283098,2877554.25
946,0.213739594,0.076553144,0.004690027,0.015750626,0.061031295,0.115022002,0.202978983,0.013301127,0.002495744,0.02155425,0.033954241,0.191660673,0.047268293,753.7509155,0.000997876,4093845
947,0.215476357,0.09751605,0.048804409,0.017347849,0.006584967,0.064183719,0.184669749,0.191588496,0.048031691,0.020734361,0.052394295,0.051838228,0.000829831,756.5983887,0.00108383,3419425
948,0.223216264,0.182154503,0.018268637,0.13908593,0.070283203,0.030096459,0.030349288,0.000656797,0.051021793,0.053654022,0.00972767,0.084051743,0.107433692,780.9432373,0.001299444,2882625.75
949,0.22656097,0.078902882,0.055036028,0.097262095,0.038558335,0.193543441,0.108613449,0.026491281,0.086534054,0.023679525,0.040334898,0.010261317,0.014221725,759.8763428,0.001218284,2714166.5
950,0.226872054,0.096129223,0.078732256,0.017591969,0.067687535,0.027899616,0.080920815,0.060984025,0.030461486,0.113852506,0.118793155,0.042702445,0.037372914,767.3684082,0.001141298,3430193.5
951,0.227438397,0.020262454,0.048384544,0.060200565,0.051701521,0.050633528,0.015327321,0.146625892,0.149128872,0.125168052,0.048112024,0.018035399,0.03898143,748.7553711,0.00101372,3846642
952,0.229108406,0.107767035,0.034523532,0.046547541,0.095181285,0.000797826,0.050988412,0.040990072,0.121823605,0.038413697,0.085476035,0.068344355,0.0800382,769.1320801,0.001133463,3563365
953,0.229886402,0.074136806,0.016284443,0.020903032,0.098077826,0.0683527,0.025441006,0.020366131,0.10334947,0.020132351,0.230784113,0.05842272,0.033863,759.6286621,0.001042974,3958607.5
954,0.23062241,0.011709737,0.032603174,0.00407835,0.011149289,0.029645454,0.130231744,0.078652366,0.027173246,0.096803789,0.060962524,0.278900699,0.007467219,747.4918823,0.000878463,5199310.5
955,0.234942441,0.032259534,0.138093307,0.072781365,0.098565059,0.030435755,0.032383296,0.100607472,0.013642415,0.019246073,0.04530035,0.118439352,0.063303581,767.7758179,0.00119937,3153354.5
956,0.235510341,0.072193071,0.09567583,0.05971449,0.032906551,0.065319126,0.036819563,0.051671837,0.004748939,0.22676608,0.074575809,0.01895123,0.025147131,766.8433838,0.001176143,3218069
957,0.235753169,0.28126262,0.001923727,0.014292623,0.022582815,0.040904536,0.088824006,0.071101784,0.132118631,0.036257024,0.036580981,0.030679454,0.00771863,785.6454468,0.00138262,2539491.75
958,0.237625562,0.051911672,0.047198349,0.008812539,0.016015029,0.12490025,0.149177094,0.062728292,0.003656603,0.067130512,0.015696815,0.112049751,0.103097532,760.1183472,0.001047554,3981679
959,0.240669447,0.021616596,0.084356379,0.060869356,0.030179862,0.079610716,0.06687318,0.000215817,0.008596345,0.001276831,0.15162014,0.149136537,0.104978795,765.6477051,0.001064093,4085775.75
960,0.241060535,0.105311484,0.131480765,0.064304936,0.067578709,0.040936514,0.004829764,0.103727116,0.075322585,0.010392235,0.105330063,0.039682024,0.010043271,775.3803711,0.001323018,2636796.25
961,0.242611701,0.144195642,0.001858075,0.01242921,0.024740023,0.019418164,0.011481631,0.060093716,0.047472722,0.082035709,0.169921437,0.08589006,0.097851909,777.5456543,0.001101404,4088002.5
963,0.245335012,0.008595538,0.026952523,0.059120558,0.017311136,0.175444007,0.132064479,0.056180866,0.075387816,0.025021168,0.104180289,0.019679825,0.054726783,748.6710205,0.001045666,3664133.5
965,0.253987707,0.276543537,0.056006836,0.004068727,0.121327644,0.030767555,0.021625512,0.111992921,0.010825911,0.018642624,0.059577445,0.009473457,0.025160124,790.9875488,0.001539302,2090975.5
966,0.254358326,0.027551395,0.087012914,0.022537368,0.006405853,0.197107625,0.022580781,0.010769308,0.157741176,0.007600018,0.046494598,0.125151477,0.034689162,761.9680786,0.001130817,3468163
967,0.263720428,0.060643535,0.004037122,0.02064264,0.177404125,0.069843401,0.003905481,0.042941334,0.080643575,0.024280713,0.060998537,0.08101683,0.10992228,767.019104,0.001149116,3536144.5
968,0.2638771,0.060471733,0.019398348,0.019502293,0.091230644,0.055668467,0.032808482,0.000894634,0.02012083,0.083348135,0.059509537,0.078950421,0.214219376,774.0437622,0.001092135,4196117
969,0.264517208,0.111679526,0.052982648,0.029873624,0.186254171,0.042132898,0.011686112,0.029999001,0.027984234,0.102043186,0.073949151,0.018749908,0.048148332,775.6277466,0.001327142,2693561.75
970,0.264628261,0.170504189,0.032233198,0.024517004,0.143134096,0.036383585,0.016507152,0.049643828,0.070632041,0.044091672,0.067118456,0.064130107,0.016476412,781.1281128,0.001373377,2589122
971,0.267903538,0.041949752,0.045112131,0.097813458,0.00624029,0.031153453,0.115127396,0.025483703,0.171437946,0.015872438,0.092067085,0.00724626,0.082592549,766.375061,0.001166924,3391762
