,Carbon Dioxide,Nitrogen,Methane,Ethane,Propane,iButane,nButane,iPentane,nPentane,nHexane,nHeptane,Tc_NR,Vc_NR,Pc_NR
988,0.360368044,0.013449473,0.012792989,0.155596087,0.028149279,0.213548221,0.004424099,0.085727752,0.005162314,0.088948898,0.031832845,401.3408203,0.000182508,8387326
989,0.363259589,0.024090574,0.207789039,0.022241125,0.055188483,0.091456407,0.059244578,0.027464538,0.001015176,0.13454663,0.013703861,388.019104,0.000148724,11519444
990,0.368026158,0.027005977,0.024589297,0.037690534,0.059073744,0.008661418,0.092060518,0.133209638,0.044368234,0.040420812,0.164893671,443.78125,0.000213528,8805316
991,0.369968479,0.014658729,0.045768191,0.010468731,0.096883762,0.009157947,0.319407017,0.005970275,0.004919254,0.118273801,0.004523812,404.4819641,0.000186763,8205800
992,0.374520393,0.03521997,0.082443411,0.063675532,0.034940661,0.010281462,0.003967668,0.032436957,0.055314476,0.059209607,0.247989863,455.8209534,0.000206865,10515543
993,0.37616423,0.104255935,0.012106781,0.017173368,0.008181445,0.022415174,0.373386581,0.018221672,0.010303719,0.001730469,0.056060626,398.4947205,0.000167991,9982624
994,0.381397602,0.094702749,0.046875828,0.146487944,0.049299021,0.077243538,0.001339065,0.139349492,0.024617621,0.023145713,0.015541429,371.8779907,0.000143402,10830342
995,0.385851923,0.159336195,0.120776196,0.002989378,0.073308794,0.042594245,0.093686317,0.002124124,0.001885153,0.019434943,0.098012732,381.1080627,0.000124202,15870388
996,0.409090683,0.016948333,0.001425952,0.054156766,0.004872233,0.134977914,0.113206407,0.083082974,0.020007799,0.129371681,0.032859258,419.0797729,0.000197862,8317350
997,0.417397507,0.03006401,0.056579711,0.012787352,0.047227888,0.066075892,0.043455921,0.004457632,0.043792128,0.256504782,0.021657177,430.0135498,0.000193121,9714926
998,0.438407688,0.040079918,0.012312568,0.024213759,0.056867123,0.007460487,0.024304145,0.016878599,0.050909477,0.106454862,0.222111374,457.3442078,0.000213585,9880579
999,0.490252749,0.10926915,0.071677492,0.031653657,0.031838729,0.026250709,0.080487016,0.013812882,0.065591069,0.002974235,0.076192313,377.2759094,0.000127414,13748732
